wb1,wb2,wb3,wb4,wb5,pb,prize,daysin,daycos,year
10.00,28.00,32.00,61.00,64.00,12.00,280800000.00,-0.14,-0.99,24.96
2.00,24.00,31.00,57.00,66.00,18.00,261300000.00,-0.09,-1.00,24.97
10.00,34.00,39.00,59.00,63.00,4.00,239200000.00,-0.02,-1.00,24.98
23.00,29.00,37.00,60.00,64.00,6.00,222500000.00,0.03,-1.00,24.99
3.00,27.00,36.00,56.00,69.00,25.00,202900000.00,0.10,-0.99,25.00
14.00,40.00,42.00,43.00,52.00,17.00,184200000.00,0.15,-0.99,25.01
2.00,23.00,41.00,53.00,63.00,11.00,168300000.00,0.22,-0.98,25.02
4.00,22.00,24.00,31.00,33.00,10.00,152600000.00,0.27,-0.96,25.03
20.00,27.00,36.00,41.00,58.00,7.00,137600000.00,0.34,-0.94,25.04
12.00,25.00,37.00,60.00,69.00,20.00,123600000.00,0.38,-0.92,25.05
16.00,20.00,22.00,43.00,64.00,17.00,110000000.00,0.45,-0.89,25.06
23.00,30.00,33.00,40.00,69.00,12.00,100000000.00,0.49,-0.87,25.07
6.00,33.00,34.00,58.00,59.00,12.00,90000000.00,0.55,-0.83,25.08
11.00,24.00,41.00,59.00,64.00,15.00,80000000.00,0.59,-0.80,25.09
5.00,7.00,9.00,23.00,32.00,26.00,70000000.00,0.65,-0.76,25.10
23.00,25.00,39.00,54.00,67.00,11.00,60000000.00,0.69,-0.73,25.11
13.00,27.00,47.00,64.00,65.00,9.00,50000000.00,0.73,-0.68,25.12
20.00,32.00,52.00,66.00,69.00,23.00,40000000.00,0.77,-0.64,25.13
5.00,25.00,26.00,44.00,66.00,9.00,429600000.00,0.81,-0.59,25.13
30.00,47.00,57.00,66.00,69.00,3.00,361500000.00,0.84,-0.54,25.15
3.00,12.00,16.00,32.00,34.00,14.00,314000000.00,0.87,-0.49,25.15
2.00,25.00,33.00,39.00,64.00,17.00,282000000.00,0.90,-0.44,25.16
19.00,35.00,46.00,59.00,62.00,13.00,256900000.00,0.93,-0.38,25.17
12.00,25.00,30.00,52.00,62.00,8.00,228100000.00,0.94,-0.33,25.18
3.00,18.00,25.00,32.00,51.00,3.00,206300000.00,0.96,-0.26,25.19
30.00,33.00,35.00,38.00,64.00,22.00,184600000.00,0.98,-0.21,25.20
14.00,22.00,23.00,41.00,61.00,9.00,166500000.00,0.99,-0.15,25.21
4.00,28.00,49.00,60.00,65.00,25.00,149700000.00,1.00,-0.09,25.22
9.00,28.00,30.00,40.00,61.00,3.00,133200000.00,1.00,-0.03,25.23
24.00,44.00,53.00,55.00,63.00,19.00,117100000.00,1.00,0.03,25.24
11.00,23.00,42.00,52.00,68.00,6.00,101600000.00,1.00,0.09,25.25
5.00,8.00,15.00,22.00,49.00,25.00,90000000.00,0.99,0.15,25.26
11.00,23.00,43.00,54.00,60.00,3.00,80000000.00,0.98,0.21,25.27
10.00,12.00,13.00,46.00,50.00,21.00,70000000.00,0.96,0.26,25.28
11.00,28.00,50.00,57.00,62.00,23.00,60000000.00,0.94,0.33,25.29
14.00,23.00,32.00,34.00,68.00,3.00,50000000.00,0.93,0.38,25.30
3.00,27.00,34.00,59.00,69.00,19.00,40000000.00,0.90,0.44,25.31
12.00,13.00,44.00,52.00,62.00,6.00,291400000.00,0.87,0.49,25.32
10.00,11.00,21.00,22.00,53.00,18.00,265300000.00,0.84,0.54,25.33
21.00,31.00,64.00,65.00,67.00,5.00,237800000.00,0.81,0.59,25.34
11.00,12.00,15.00,16.00,54.00,25.00,214800000.00,0.77,0.64,25.35
7.00,17.00,27.00,29.00,40.00,25.00,190000000.00,0.73,0.68,25.36
7.00,15.00,18.00,19.00,36.00,20.00,171000000.00,0.69,0.73,25.36
2.00,3.00,40.00,50.00,62.00,5.00,155300000.00,0.65,0.76,25.38
4.00,13.00,31.00,36.00,52.00,8.00,136400000.00,0.59,0.80,25.38
26.00,28.00,31.00,60.00,67.00,23.00,116600000.00,0.55,0.83,25.39
5.00,12.00,16.00,31.00,43.00,18.00,97900000.00,0.49,0.87,25.40
3.00,12.00,40.00,52.00,67.00,21.00,80600000.00,0.45,0.89,25.41
22.00,32.00,34.00,40.00,69.00,19.00,60000000.00,0.38,0.92,25.42
5.00,39.00,44.00,47.00,69.00,24.00,50000000.00,0.34,0.94,25.43
3.00,51.00,52.00,61.00,64.00,6.00,40000000.00,0.27,0.96,25.44
4.00,8.00,19.00,27.00,34.00,10.00,1586400000.00,0.22,0.98,25.45
16.00,19.00,32.00,34.00,57.00,13.00,949800000.00,0.15,0.99,25.46
2.00,11.00,47.00,62.00,63.00,17.00,524100000.00,0.10,0.99,25.47
5.00,6.00,15.00,29.00,42.00,10.00,355800000.00,0.03,1.00,25.48
28.00,36.00,41.00,51.00,58.00,24.00,390100000.00,-0.02,1.00,25.49
3.00,9.00,16.00,56.00,60.00,3.00,340400000.00,-0.07,1.00,25.50
1.00,3.00,13.00,15.00,44.00,25.00,309600000.00,-0.14,0.99,25.51
1.00,20.00,61.00,64.00,69.00,20.00,272000000.00,-0.19,0.98,25.52
9.00,35.00,37.00,50.00,63.00,11.00,249100000.00,-0.26,0.97,25.53
2.00,24.00,28.00,51.00,58.00,7.00,230000000.00,-0.30,0.95,25.54
25.00,36.00,37.00,55.00,60.00,6.00,211600000.00,-0.37,0.93,25.55
19.00,20.00,50.00,55.00,62.00,9.00,194300000.00,-0.42,0.91,25.56
28.00,30.00,32.00,36.00,58.00,6.00,178500000.00,-0.48,0.88,25.57
24.00,26.00,28.00,59.00,63.00,16.00,161300000.00,-0.52,0.85,25.58
8.00,13.00,27.00,53.00,54.00,4.00,147400000.00,-0.58,0.81,25.59
35.00,37.00,46.00,51.00,61.00,13.00,134800000.00,-0.62,0.78,25.59
17.00,28.00,31.00,32.00,39.00,26.00,120500000.00,-0.67,0.74,25.61
23.00,32.00,44.00,48.00,50.00,25.00,103600000.00,-0.71,0.70,25.61
4.00,6.00,16.00,30.00,56.00,18.00,89500000.00,-0.76,0.65,25.62
12.00,14.00,20.00,21.00,34.00,22.00,75500000.00,-0.79,0.61,25.63
12.00,14.00,26.00,48.00,51.00,13.00,62900000.00,-0.83,0.56,25.64
3.00,6.00,19.00,26.00,44.00,1.00,50100000.00,-0.86,0.51,25.65
27.00,35.00,38.00,57.00,66.00,10.00,40000000.00,-0.89,0.45,25.66
18.00,22.00,29.00,54.00,57.00,8.00,191100000.00,-0.91,0.41,25.67
14.00,41.00,42.00,45.00,69.00,4.00,174300000.00,-0.94,0.34,25.68
30.00,49.00,54.00,66.00,69.00,8.00,156100000.00,-0.96,0.29,25.69
32.00,37.00,56.00,66.00,69.00,11.00,141100000.00,-0.97,0.23,25.70
1.00,3.00,13.00,19.00,69.00,23.00,127100000.00,-0.98,0.18,25.71
10.00,49.00,61.00,63.00,65.00,7.00,112400000.00,-0.99,0.11,25.72
22.00,23.00,62.00,63.00,66.00,24.00,95500000.00,-1.00,0.06,25.73
8.00,12.00,25.00,41.00,64.00,15.00,81600000.00,-1.00,-0.01,25.74
8.00,10.00,21.00,23.00,25.00,22.00,66100000.00,-1.00,-0.06,25.75
24.00,45.00,55.00,56.00,57.00,19.00,53600000.00,-0.99,-0.13,25.76
39.00,48.00,53.00,67.00,68.00,26.00,40000000.00,-0.98,-0.18,25.77
17.00,18.00,24.00,25.00,31.00,24.00,13200000.00,-0.97,-0.25,25.78
17.00,24.00,35.00,57.00,63.00,19.00,115500000.00,-0.95,-0.30,25.79
6.00,20.00,29.00,57.00,59.00,22.00,100300000.00,-0.93,-0.37,25.80
8.00,14.00,32.00,58.00,67.00,17.00,84800000.00,-0.91,-0.41,25.81
6.00,21.00,41.00,52.00,62.00,26.00,70500000.00,-0.88,-0.47,25.82
19.00,28.00,43.00,67.00,69.00,7.00,54300000.00,-0.85,-0.52,25.82
7.00,15.00,32.00,38.00,66.00,15.00,40000000.00,-0.82,-0.58,25.84
6.00,7.00,16.00,23.00,26.00,4.00,758700000.00,-0.79,-0.62,25.84
17.00,19.00,39.00,43.00,68.00,13.00,541900000.00,-0.74,-0.67,25.85
9.00,15.00,43.00,60.00,64.00,4.00,432500000.00,-0.71,-0.71,25.86
20.00,24.00,26.00,35.00,49.00,19.00,371100000.00,-0.66,-0.76,25.87
12.00,30.00,36.00,47.00,62.00,9.00,323500000.00,-0.62,-0.79,25.88
11.00,21.00,28.00,33.00,45.00,11.00,287200000.00,-0.56,-0.83,25.89
1.00,16.00,54.00,63.00,69.00,18.00,262600000.00,-0.52,-0.86,25.90
1.00,28.00,40.00,45.00,48.00,12.00,242500000.00,-0.46,-0.89,25.91
7.00,19.00,21.00,42.00,69.00,12.00,218700000.00,-0.41,-0.91,25.92
5.00,32.00,44.00,53.00,60.00,9.00,201300000.00,-0.35,-0.94,25.93
50.00,51.00,59.00,61.00,63.00,4.00,186100000.00,-0.30,-0.95,25.94
9.00,40.00,63.00,64.00,66.00,17.00,170700000.00,-0.23,-0.97,25.95
1.00,2.00,18.00,23.00,61.00,9.00,155000000.00,-0.18,-0.98,25.96
8.00,10.00,29.00,40.00,59.00,26.00,140300000.00,-0.11,-0.99,25.97
4.00,9.00,16.00,54.00,68.00,21.00,123100000.00,-0.06,-1.00,25.98
19.00,42.00,45.00,48.00,53.00,16.00,109400000.00,0.01,-1.00,25.99
29.00,37.00,46.00,53.00,68.00,8.00,91800000.00,0.06,-1.00,26.00
10.00,22.00,32.00,36.00,58.00,10.00,78700000.00,0.13,-0.99,26.01
14.00,46.00,61.00,65.00,68.00,13.00,65300000.00,0.18,-0.98,26.02
10.00,13.00,32.00,53.00,62.00,21.00,53000000.00,0.25,-0.97,26.03
5.00,22.00,43.00,57.00,63.00,24.00,40000000.00,0.30,-0.95,26.04
20.00,26.00,32.00,38.00,58.00,3.00,447800000.00,0.36,-0.93,26.05
5.00,21.00,57.00,66.00,69.00,13.00,380600000.00,0.41,-0.91,26.05
3.00,9.00,21.00,41.00,54.00,25.00,338000000.00,0.47,-0.88,26.07
4.00,33.00,39.00,46.00,60.00,6.00,304600000.00,0.52,-0.86,26.07
5.00,10.00,28.00,55.00,67.00,9.00,274700000.00,0.57,-0.82,26.08
28.00,32.00,33.00,38.00,62.00,15.00,249100000.00,0.62,-0.79,26.09
5.00,22.00,45.00,47.00,54.00,3.00,226100000.00,0.67,-0.74,26.10
4.00,11.00,39.00,45.00,48.00,9.00,205700000.00,0.71,-0.71,26.11
17.00,20.00,32.00,63.00,68.00,19.00,185100000.00,0.75,-0.66,26.12
29.00,31.00,46.00,56.00,62.00,8.00,166100000.00,0.79,-0.62,26.13
11.00,21.00,31.00,41.00,59.00,21.00,149200000.00,0.83,-0.56,26.14
17.00,18.00,49.00,59.00,66.00,9.00,131100000.00,0.85,-0.52,26.15
22.00,23.00,24.00,45.00,62.00,5.00,115400000.00,0.89,-0.46,26.16
1.00,15.00,18.00,26.00,51.00,26.00,100000000.00,0.91,-0.41,26.17
21.00,39.00,41.00,48.00,63.00,6.00,90000000.00,0.94,-0.35,26.18
1.00,19.00,37.00,40.00,52.00,15.00,80000000.00,0.95,-0.30,26.19
5.00,22.00,26.00,45.00,61.00,13.00,70000000.00,0.97,-0.23,26.20
8.00,14.00,61.00,63.00,68.00,24.00,60000000.00,0.98,-0.18,26.21
23.00,36.00,51.00,53.00,60.00,15.00,50000000.00,0.99,-0.12,26.22
8.00,20.00,46.00,53.00,54.00,13.00,40000000.00,1.00,-0.06,26.23
9.00,32.00,36.00,44.00,65.00,1.00,60000000.00,1.00,0.00,26.24
8.00,15.00,31.00,36.00,62.00,11.00,50000000.00,1.00,0.06,26.25
18.00,31.00,32.00,45.00,48.00,16.00,40000000.00,0.99,0.12,26.26
2.00,9.00,27.00,29.00,42.00,9.00,156200000.00,0.98,0.18,26.27
13.00,25.00,44.00,54.00,67.00,5.00,139800000.00,0.97,0.24,26.28
16.00,30.00,41.00,48.00,53.00,16.00,123400000.00,0.96,0.29,26.28
1.00,26.00,41.00,50.00,57.00,11.00,106600000.00,0.93,0.36,26.30
23.00,33.00,42.00,46.00,59.00,4.00,86500000.00,0.91,0.41,26.30
2.00,18.00,19.00,22.00,63.00,19.00,71200000.00,0.88,0.47,26.32
10.00,16.00,40.00,52.00,55.00,17.00,53900000.00,0.86,0.51,26.32
6.00,32.00,47.00,62.00,65.00,19.00,40000000.00,0.82,0.57,26.33
10.00,13.00,28.00,52.00,61.00,2.00,435300000.00,0.79,0.61,26.34
3.00,7.00,9.00,31.00,33.00,20.00,361000000.00,0.75,0.66,26.35
5.00,28.00,33.00,38.00,42.00,19.00,317000000.00,0.71,0.70,26.36
5.00,9.00,17.00,37.00,64.00,2.00,283800000.00,0.66,0.75,26.37
14.00,20.00,42.00,49.00,66.00,5.00,258300000.00,0.62,0.78,26.38
6.00,13.00,16.00,17.00,52.00,25.00,233600000.00,0.57,0.82,26.39
9.00,43.00,57.00,60.00,64.00,10.00,209700000.00,0.52,0.85,26.40
12.00,20.00,39.00,49.00,69.00,17.00,189100000.00,0.46,0.89,26.41
18.00,28.00,62.00,66.00,68.00,22.00,169900000.00,0.42,0.91,26.42
23.00,25.00,45.00,52.00,67.00,2.00,154500000.00,0.35,0.94,26.43
9.00,40.00,41.00,53.00,58.00,12.00,136900000.00,0.30,0.95,26.44
23.00,55.00,59.00,64.00,69.00,13.00,123000000.00,0.24,0.97,26.45
1.00,3.00,13.00,16.00,43.00,24.00,105500000.00,0.19,0.98,26.46
3.00,12.00,24.00,37.00,63.00,10.00,90800000.00,0.12,0.99,26.47
16.00,17.00,29.00,41.00,42.00,4.00,80000000.00,0.07,1.00,26.48
12.00,42.00,51.00,53.00,62.00,25.00,40000000.00,-0.03,1.00,26.49
5.00,25.00,38.00,52.00,67.00,24.00,298300000.00,-0.09,1.00,26.50
21.00,28.00,30.00,40.00,59.00,26.00,276700000.00,-0.15,0.99,26.51
15.00,29.00,31.00,37.00,43.00,16.00,262000000.00,-0.21,0.98,26.52
8.00,38.00,43.00,52.00,55.00,17.00,245000000.00,-0.27,0.96,26.53
4.00,9.00,21.00,29.00,64.00,26.00,228000000.00,-0.32,0.95,26.53
14.00,32.00,34.00,46.00,61.00,10.00,212100000.00,-0.39,0.92,26.55
9.00,11.00,36.00,37.00,38.00,11.00,199400000.00,-0.43,0.90,26.55
10.00,11.00,47.00,55.00,58.00,26.00,183600000.00,-0.49,0.87,26.56
4.00,19.00,59.00,68.00,69.00,21.00,167400000.00,-0.54,0.84,26.57
11.00,33.00,51.00,56.00,58.00,18.00,153000000.00,-0.59,0.80,26.58
7.00,14.00,23.00,38.00,55.00,18.00,139900000.00,-0.64,0.77,26.59
6.00,8.00,20.00,52.00,68.00,5.00,124000000.00,-0.69,0.73,26.60
7.00,42.00,49.00,62.00,69.00,23.00,106400000.00,-0.72,0.69,26.61
5.00,29.00,34.00,53.00,57.00,24.00,90400000.00,-0.77,0.64,26.62
26.00,28.00,34.00,42.00,50.00,25.00,73100000.00,-0.80,0.60,26.63
15.00,21.00,24.00,32.00,65.00,11.00,57800000.00,-0.84,0.54,26.64
7.00,25.00,39.00,40.00,47.00,20.00,40000000.00,-0.87,0.50,26.65
8.00,12.00,13.00,19.00,27.00,4.00,687800000.00,-0.90,0.44,26.66
3.00,21.00,45.00,53.00,56.00,22.00,602500000.00,-0.92,0.39,26.67
16.00,54.00,57.00,62.00,69.00,23.00,476700000.00,-0.95,0.33,26.68
3.00,57.00,64.00,68.00,69.00,15.00,378000000.00,-0.96,0.28,26.69
11.00,14.00,32.00,43.00,65.00,15.00,320000000.00,-0.98,0.21,26.70
8.00,23.00,27.00,42.00,60.00,7.00,287600000.00,-0.99,0.16,26.71
1.00,22.00,27.00,53.00,67.00,15.00,262300000.00,-1.00,0.09,26.72
41.00,53.00,59.00,63.00,66.00,3.00,232400000.00,-1.00,0.04,26.73
9.00,17.00,34.00,59.00,64.00,22.00,213400000.00,-1.00,-0.03,26.74
1.00,2.00,7.00,30.00,50.00,8.00,195000000.00,-1.00,-0.08,26.75
24.00,61.00,63.00,64.00,69.00,18.00,179400000.00,-0.99,-0.15,26.76
4.00,39.00,48.00,50.00,51.00,11.00,161400000.00,-0.98,-0.20,26.76
2.00,18.00,19.00,24.00,34.00,3.00,147500000.00,-0.96,-0.27,26.78
6.00,28.00,48.00,63.00,64.00,24.00,131500000.00,-0.95,-0.32,26.78
3.00,13.00,20.00,32.00,33.00,21.00,118000000.00,-0.92,-0.38,26.79
6.00,15.00,50.00,59.00,60.00,13.00,100100000.00,-0.90,-0.43,26.80
11.00,54.00,55.00,61.00,66.00,9.00,90000000.00,-0.87,-0.49,26.81
25.00,41.00,53.00,57.00,67.00,12.00,80000000.00,-0.85,-0.53,26.82
20.00,25.00,54.00,57.00,63.00,8.00,70000000.00,-0.81,-0.59,26.83
1.00,7.00,45.00,47.00,69.00,13.00,60000000.00,-0.77,-0.63,26.84
24.00,34.00,52.00,61.00,67.00,16.00,50000000.00,-0.73,-0.68,26.85
12.00,15.00,28.00,47.00,48.00,16.00,40000000.00,-0.69,-0.72,26.86
5.00,43.00,56.00,62.00,68.00,24.00,245600000.00,-0.64,-0.77,26.87
10.00,21.00,30.00,43.00,63.00,17.00,225700000.00,-0.60,-0.80,26.88
3.00,11.00,38.00,44.00,58.00,2.00,205600000.00,-0.55,-0.84,26.89
5.00,22.00,32.00,38.00,58.00,26.00,185100000.00,-0.50,-0.87,26.90
22.00,27.00,46.00,56.00,65.00,13.00,168600000.00,-0.44,-0.90,26.91
2.00,18.00,41.00,44.00,64.00,26.00,149600000.00,-0.39,-0.92,26.92
9.00,23.00,56.00,58.00,68.00,1.00,131900000.00,-0.33,-0.94,26.93
1.00,10.00,27.00,28.00,36.00,12.00,113300000.00,-0.28,-0.96,26.94
22.00,41.00,42.00,49.00,67.00,11.00,100000000.00,-0.21,-0.98,26.95
19.00,21.00,27.00,46.00,47.00,7.00,90000000.00,-0.16,-0.99,26.96
1.00,10.00,43.00,45.00,64.00,22.00,80000000.00,-0.09,-1.00,26.97
4.00,7.00,15.00,41.00,44.00,10.00,70000000.00,-0.04,-1.00,26.98
3.00,9.00,20.00,42.00,61.00,24.00,60000000.00,0.03,-1.00,26.99
7.00,28.00,37.00,62.00,63.00,15.00,50000000.00,0.08,-1.00,26.99
16.00,29.00,43.00,45.00,56.00,25.00,40000000.00,0.15,-0.99,27.01
4.00,14.00,23.00,27.00,56.00,13.00,150400000.00,0.20,-0.98,27.01
9.00,45.00,57.00,58.00,65.00,9.00,136000000.00,0.26,-0.96,27.02
13.00,20.00,38.00,45.00,55.00,1.00,120700000.00,0.31,-0.95,27.03
6.00,10.00,15.00,25.00,36.00,14.00,105100000.00,0.38,-0.93,27.04
23.00,28.00,41.00,53.00,56.00,14.00,87900000.00,0.43,-0.91,27.05
23.00,25.00,37.00,44.00,64.00,7.00,74000000.00,0.49,-0.87,27.06
17.00,23.00,26.00,46.00,68.00,20.00,60000000.00,0.53,-0.85,27.07
1.00,21.00,31.00,45.00,49.00,21.00,50000000.00,0.59,-0.81,27.08
20.00,54.00,56.00,61.00,64.00,7.00,40000000.00,0.63,-0.78,27.09
3.00,6.00,9.00,17.00,56.00,25.00,315300000.00,0.68,-0.73,27.10
17.00,19.00,21.00,22.00,51.00,19.00,279800000.00,0.72,-0.70,27.11
22.00,42.00,45.00,55.00,56.00,14.00,257900000.00,0.76,-0.65,27.12
11.00,16.00,38.00,50.00,69.00,19.00,235000000.00,0.80,-0.61,27.13
14.00,29.00,36.00,57.00,61.00,17.00,214600000.00,0.84,-0.55,27.14
5.00,14.00,31.00,40.00,50.00,6.00,195200000.00,0.86,-0.50,27.15
20.00,22.00,28.00,45.00,50.00,8.00,177800000.00,0.90,-0.44,27.16
17.00,18.00,39.00,56.00,64.00,12.00,158800000.00,0.92,-0.40,27.17
40.00,50.00,54.00,62.00,69.00,19.00,142700000.00,0.94,-0.33,27.18
9.00,10.00,12.00,17.00,23.00,9.00,124100000.00,0.96,-0.28,27.19
17.00,19.00,26.00,61.00,62.00,15.00,107800000.00,0.98,-0.22,27.20
16.00,18.00,27.00,55.00,67.00,18.00,89700000.00,0.99,-0.17,27.21
2.00,17.00,20.00,38.00,39.00,20.00,74900000.00,1.00,-0.10,27.22
8.00,24.00,42.00,54.00,64.00,24.00,60000000.00,1.00,-0.05,27.22
8.00,24.00,52.00,55.00,61.00,21.00,50000000.00,1.00,0.02,27.24
6.00,8.00,26.00,52.00,53.00,21.00,40000000.00,1.00,0.07,27.24
10.00,33.00,45.00,53.00,56.00,24.00,55900000.00,0.99,0.14,27.25
3.00,4.00,18.00,29.00,61.00,25.00,40000000.00,0.98,0.19,27.26
22.00,57.00,59.00,60.00,66.00,7.00,456700000.00,0.97,0.26,27.27
6.00,12.00,24.00,41.00,68.00,9.00,417300000.00,0.95,0.31,27.28
43.00,44.00,54.00,61.00,69.00,22.00,380600000.00,0.93,0.37,27.29
6.00,13.00,19.00,36.00,51.00,18.00,346300000.00,0.91,0.42,27.30
13.00,17.00,25.00,36.00,40.00,5.00,318700000.00,0.88,0.48,27.31
12.00,30.00,59.00,65.00,69.00,16.00,294300000.00,0.85,0.53,27.32
24.00,25.00,38.00,62.00,63.00,6.00,271000000.00,0.81,0.58,27.33
7.00,15.00,31.00,34.00,36.00,8.00,245100000.00,0.78,0.63,27.34
13.00,26.00,39.00,44.00,62.00,2.00,225300000.00,0.74,0.68,27.35
37.00,39.00,44.00,46.00,69.00,26.00,203900000.00,0.70,0.71,27.36
1.00,13.00,27.00,41.00,59.00,20.00,185200000.00,0.65,0.76,27.37
23.00,34.00,35.00,40.00,47.00,10.00,164200000.00,0.61,0.79,27.38
15.00,23.00,27.00,48.00,53.00,6.00,148700000.00,0.55,0.83,27.39
4.00,7.00,14.00,46.00,59.00,22.00,128000000.00,0.51,0.86,27.40
17.00,21.00,26.00,47.00,54.00,7.00,112500000.00,0.45,0.89,27.41
5.00,9.00,11.00,33.00,64.00,21.00,94400000.00,0.40,0.92,27.42
26.00,28.00,47.00,49.00,58.00,3.00,79400000.00,0.34,0.94,27.43
3.00,33.00,37.00,51.00,57.00,21.00,62400000.00,0.29,0.96,27.44
14.00,25.00,35.00,58.00,69.00,24.00,50000000.00,0.22,0.98,27.45
7.00,24.00,33.00,49.00,50.00,4.00,40000000.00,0.17,0.99,27.45
12.00,29.00,30.00,33.00,61.00,26.00,559700000.00,0.10,0.99,27.47
2.00,18.00,37.00,39.00,42.00,12.00,460900000.00,0.05,1.00,27.47
20.00,23.00,39.00,59.00,60.00,18.00,203800000.00,-0.05,1.00,27.48
2.00,4.00,16.00,30.00,46.00,20.00,188600000.00,-0.10,0.99,27.49
19.00,31.00,35.00,50.00,67.00,14.00,173200000.00,-0.17,0.99,27.50
14.00,18.00,26.00,39.00,68.00,9.00,160000000.00,-0.22,0.98,27.51
3.00,6.00,12.00,32.00,64.00,19.00,150000000.00,-0.29,0.96,27.52
24.00,29.00,42.00,44.00,63.00,10.00,140000000.00,-0.34,0.94,27.53
18.00,42.00,53.00,62.00,66.00,25.00,130000000.00,-0.40,0.92,27.54
8.00,27.00,44.00,51.00,61.00,14.00,120000000.00,-0.45,0.89,27.55
15.00,35.00,42.00,63.00,68.00,18.00,110000000.00,-0.51,0.86,27.56
15.00,26.00,37.00,53.00,55.00,21.00,100000000.00,-0.55,0.83,27.57
28.00,35.00,38.00,61.00,66.00,23.00,90000000.00,-0.61,0.79,27.58
7.00,15.00,39.00,40.00,57.00,12.00,80000000.00,-0.65,0.76,27.59
14.00,22.00,26.00,55.00,63.00,26.00,70000000.00,-0.70,0.71,27.60
23.00,26.00,27.00,28.00,66.00,11.00,60000000.00,-0.74,0.68,27.61
14.00,17.00,35.00,38.00,60.00,25.00,50000000.00,-0.78,0.63,27.62
15.00,28.00,46.00,62.00,64.00,17.00,40000000.00,-0.81,0.58,27.63
3.00,23.00,32.00,37.00,58.00,22.00,150000000.00,-0.85,0.53,27.64
19.00,22.00,52.00,56.00,67.00,21.00,140000000.00,-0.88,0.48,27.65
3.00,20.00,48.00,54.00,59.00,4.00,130000000.00,-0.91,0.42,27.66
5.00,12.00,50.00,61.00,69.00,23.00,120000000.00,-0.93,0.37,27.67
14.00,27.00,29.00,59.00,65.00,12.00,110000000.00,-0.95,0.31,27.68
1.00,5.00,25.00,63.00,67.00,3.00,100000000.00,-0.97,0.26,27.68
12.00,29.00,34.00,53.00,65.00,23.00,90000000.00,-0.98,0.19,27.70
5.00,18.00,33.00,43.00,65.00,2.00,80000000.00,-0.99,0.14,27.70
6.00,14.00,36.00,51.00,54.00,4.00,70000000.00,-1.00,0.07,27.72
4.00,8.00,10.00,43.00,53.00,7.00,60000000.00,-1.00,0.02,27.72
15.00,23.00,34.00,51.00,55.00,4.00,50000000.00,-1.00,-0.05,27.73
37.00,43.00,44.00,45.00,53.00,25.00,40000000.00,-1.00,-0.10,27.74
1.00,9.00,22.00,36.00,68.00,22.00,80000000.00,-0.99,-0.17,27.75
14.00,19.00,39.00,47.00,51.00,15.00,70000000.00,-0.98,-0.22,27.76
11.00,27.00,31.00,36.00,67.00,11.00,60000000.00,-0.96,-0.28,27.77
6.00,17.00,24.00,53.00,57.00,3.00,50000000.00,-0.94,-0.33,27.78
11.00,20.00,41.00,42.00,56.00,6.00,40000000.00,-0.92,-0.40,27.79
4.00,8.00,30.00,52.00,59.00,2.00,80000000.00,-0.90,-0.44,27.80
14.00,41.00,50.00,56.00,57.00,18.00,70000000.00,-0.86,-0.50,27.81
9.00,32.00,37.00,41.00,56.00,14.00,60000000.00,-0.84,-0.55,27.82
5.00,12.00,20.00,21.00,47.00,1.00,50000000.00,-0.80,-0.61,27.83
12.00,21.00,22.00,29.00,32.00,21.00,40000000.00,-0.76,-0.65,27.84
18.00,21.00,24.00,30.00,60.00,20.00,148000000.00,-0.72,-0.70,27.85
10.00,13.00,30.00,51.00,69.00,10.00,138000000.00,-0.68,-0.73,27.86
35.00,41.00,44.00,58.00,59.00,3.00,123800000.00,-0.63,-0.78,27.87
8.00,32.00,47.00,53.00,59.00,3.00,113300000.00,-0.59,-0.81,27.88
3.00,6.00,45.00,66.00,68.00,13.00,100000000.00,-0.53,-0.85,27.89
14.00,37.00,47.00,55.00,67.00,6.00,88000000.00,-0.49,-0.87,27.90
1.00,19.00,31.00,48.00,61.00,6.00,75800000.00,-0.43,-0.91,27.91
22.00,29.00,35.00,53.00,56.00,13.00,63000000.00,-0.38,-0.93,27.92
5.00,26.00,36.00,64.00,69.00,19.00,51700000.00,-0.31,-0.95,27.93
19.00,43.00,47.00,60.00,68.00,10.00,40000000.00,-0.26,-0.96,27.93
13.00,23.00,32.00,35.00,68.00,21.00,198000000.00,-0.20,-0.98,27.95
7.00,9.00,26.00,44.00,68.00,3.00,178400000.00,-0.15,-0.99,27.95
4.00,8.00,23.00,46.00,65.00,1.00,164500000.00,-0.08,-1.00,27.96
40.00,43.00,45.00,50.00,61.00,25.00,150300000.00,-0.03,-1.00,27.97
13.00,17.00,24.00,59.00,62.00,8.00,136400000.00,0.04,-1.00,27.98
1.00,5.00,16.00,22.00,54.00,24.00,123000000.00,0.09,-1.00,27.99
3.00,6.00,11.00,14.00,66.00,21.00,108700000.00,0.16,-0.99,28.00
4.00,18.00,21.00,26.00,38.00,1.00,93600000.00,0.21,-0.98,28.01
8.00,11.00,14.00,16.00,49.00,14.00,80200000.00,0.28,-0.96,28.02
5.00,35.00,38.00,42.00,57.00,13.00,65900000.00,0.33,-0.94,28.03
9.00,13.00,42.00,48.00,60.00,18.00,53800000.00,0.39,-0.92,28.04
17.00,23.00,28.00,34.00,38.00,8.00,40000000.00,0.44,-0.90,28.05
6.00,15.00,34.00,45.00,52.00,8.00,344600000.00,0.50,-0.87,28.06
